,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,POST_DATE
14717,https://www.sgcarmart.com/used_cars/info.php?ID=1255723&DL=3527&utm_content=SLeligible,Jaguar,57200,14910,28-Nov-2007,138000,2007,1995,Auto,19243,27/01/2024,36936,40630,50168,1095,2099,1500,1,Luxury Sedan,13-Dec-2023
14718,https://www.sgcarmart.com/used_cars/info.php?ID=1258526&DL=1000&utm_content=SLeligible,Honda,48800,15370,15-May-2007,,2007,1815,Auto,15987,27/01/2024,21132,23246,50347,1159,1998,1312,2,Mid-Sized Sedan,16-Jan-2024
14719,https://www.sgcarmart.com/used_cars/info.php?ID=1261896&DL=2080,Honda,58800,16150,12-Dec-2016,,2016,684,Auto,31513,27/01/2024,26990,24786,57903,734,1498,1324,1,Mid-Sized Sedan,24-Jan-2024
14720,https://www.sgcarmart.com/used_cars/info.php?ID=1246231&DL=1399&utm_content=SLeligible,Hyundai,57800,10990,10-Jun-2009,160144,2009,1107,Auto,13769,27/01/2024,11263,11263,26175,1918,1591,1264,3,Mid-Sized Sedan,10-Jan-2024
14721,https://www.sgcarmart.com/used_cars/info.php?ID=1257445&DL=3194&utm_content=SLeligible,Mercedes-Benz,89800,13720,13-Aug-2010,178000,2009,1364,Auto,21543,27/01/2024,47313,47313,32914,2376,1796,1615,4,Luxury Sedan,20-Dec-2023
14722,https://www.sgcarmart.com/used_cars/info.php?ID=1264520&DL=4074,Mercedes-Benz,88000,22280,11-Apr-2017,78000,2016,1202,Auto,38620,27/01/2024,33072,33301,53001,1159,1991,1465,3,Luxury Sedan,17-Jan-2024
14723,https://www.sgcarmart.com/used_cars/info.php?ID=1262881&DL=3100&utm_content=SLeligible,BMW,159800,19340,05-Jun-2012,,2012,5482,Auto,73427,27/01/2024,100616,100616,88862,3013,4395,1870,,Sports Car,27-Jan-2024
14724,https://www.sgcarmart.com/used_cars/info.php?ID=1155699&DL=3989&utm_content=SLeligible,BMW,156800,22110,28-Feb-2011,,2011,3071,Auto,32322,27/01/2024,64514,64514,45586,2585,2979,1700,,Luxury Sedan,07-Jan-2024
14725,https://www.sgcarmart.com/used_cars/info.php?ID=1219880&DL=4300&utm_content=SLeligible,Subaru,74000,19620,05-Nov-2007,,2007,2625,Manual,18926,27/01/2024,16955,18651,50168,1373,2457,1405,4,Sports Car,13-Dec-2023
14726,https://www.sgcarmart.com/used_cars/info.php?ID=1266772&DL=1136,Subaru,20800,14320,17-Feb-2015,149734,2014,744,Auto,12781,27/01/2024,16317,11317,62002,365,1600,1480,2,SUV,25-Jan-2024
14727,https://www.sgcarmart.com/used_cars/info.php?ID=1222455&DL=3626&utm_content=SLeligible,BMW,66888,15480,08-Dec-2017,90000,2017,1082,Auto,27276,27/01/2024,26538,14154,46791,1095,1496,1350,1,,22-Jan-2024
14728,https://www.sgcarmart.com/used_cars/info.php?ID=1261659&DL=1054,MG,137800,16660,30-Sep-2021,25199,2021,680,Auto,62867,27/01/2024,19787,19787,64700,2797,1490,1563,2,SUV,07-Jan-2024
14729,https://www.sgcarmart.com/used_cars/info.php?ID=1266527&DL=3175,Porsche,293800,34780,06-May-2021,22000,2020,1194,Auto,106393,27/01/2024,60905,81629,62100,2653,1984,1795,1,SUV,24-Jan-2024
14730,https://www.sgcarmart.com/used_cars/info.php?ID=1246360&DL=1000&utm_content=SLeligible,BMW,288500,27920,29-Sep-2023,250,2023,2147,Auto,133001,27/01/2024,57744,36714,137000,3526,,2180,1,,28-Nov-2023
14731,https://www.sgcarmart.com/used_cars/info.php?ID=1266256&DL=4502&utm_content=SLeligible,BMW,178000,23690,31-Jan-2012,100000,2011,4738,Auto,43538,27/01/2024,90823,90823,57955,2739,3999,1600,,Sports Car,23-Jan-2024
14732,https://www.sgcarmart.com/used_cars/info.php?ID=1252183&DL=3597&utm_content=SLeligible,Honda,76000,13210,03-May-2019,40229,2018,182,Auto,18221,27/01/2024,22087,12922,16199,1920,1496,1190,1,SUV,29-Nov-2023
14733,https://www.sgcarmart.com/used_cars/info.php?ID=1237431&DL=3368&utm_content=SLeligible,SEAT,77688,10860,19-Oct-2020,48000,2019,624,Auto,31525,27/01/2024,19256,9256,36534,2431,1395,1227,1,Mid-Sized Sedan,20-Jan-2024
14734,https://www.sgcarmart.com/used_cars/info.php?ID=1264534&DL=2875,BMW,355800,34240,29-Sep-2022,15000,2022,5588,Auto,186326,27/01/2024,96527,117360,113299,3161,,2365,3,,17-Jan-2024
14735,https://www.sgcarmart.com/used_cars/info.php?ID=1254482&DL=2954&utm_content=SLeligible,Volkswagen,75800,12740,07-Jan-2010,175000,2009,1672,Auto,23472,27/01/2024,28426,28426,39463,1855,1984,1318,5,Sports Car,16-Jan-2024
14736,https://www.sgcarmart.com/used_cars/info.php?ID=1257454&DL=1000&utm_content=SLeligible,Audi,99000,22900,22-Jun-2017,67500,2017,1194,Auto,43615,27/01/2024,39466,42253,47501,1220,1984,1535,1,Luxury Sedan,11-Jan-2024
14737,https://www.sgcarmart.com/used_cars/info.php?ID=1255880&DL=2303&utm_content=SLeligible,Suzuki,86800,13970,05-Dec-2019,42500,2019,534,Auto,26828,27/01/2024,19990,9990,33009,1832,1242,910,2,,14-Jan-2024
14738,https://www.sgcarmart.com/used_cars/info.php?ID=1254631&DL=2549,Lexus,132500,20410,23-Jul-2019,70100,2019,1198,Auto,52382,27/01/2024,35007,41010,39406,1980,1987,1485,2,SUV,08-Dec-2023
14739,https://www.sgcarmart.com/used_cars/info.php?ID=1259506&DL=3801,Toyota,99800,17820,03-Jan-2019,57621,2018,974,Auto,31774,27/01/2024,29760,23664,30851,1496,1797,1460,1,,16-Jan-2024
14740,https://www.sgcarmart.com/used_cars/info.php?ID=1176520&DL=1277&utm_content=SLeligible,Citroen,35888,13530,08-Mar-2016,112000,2015,1144,Auto,19638,27/01/2024,26923,14693,51301,768,1560,1359,3,,09-Jan-2024
14741,https://www.sgcarmart.com/used_cars/info.php?ID=1229165&DL=3074&utm_content=SLeligible,Mercedes-Benz,97800,23110,18-Nov-2016,85144,2016,1202,Auto,55341,27/01/2024,52106,65791,56500,1001,1991,1605,2,Luxury Sedan,17-Jan-2024
14742,https://www.sgcarmart.com/used_cars/info.php?ID=1263799&DL=3573,BMW,108800,18810,25-Jul-2018,88000,2018,1210,Auto,48738,27/01/2024,40404,48566,32809,1617,1998,1460,3,SUV,15-Jan-2024
14743,https://www.sgcarmart.com/used_cars/info.php?ID=1259163&DL=1000&utm_content=SLeligible,Mercedes-Benz,620000,63080,23-Feb-2022,7000,2021,3922,Auto,230707,27/01/2024,138321,220978,83911,2926,3982,2630,1,,19-Jan-2024
14744,https://www.sgcarmart.com/used_cars/info.php?ID=1250286&DL=2913&utm_content=SLeligible,Audi,107800,18940,29-Nov-2018,46000,2018,624,Auto,37597,27/01/2024,28715,32201,31101,1461,1395,1355,2,SUV,05-Jan-2024
14745,https://www.sgcarmart.com/used_cars/info.php?ID=1223792&DL=3544&utm_content=SLeligible,MINI,118800,12960,28-Mar-2013,161000,2012,816,Auto,78719,27/01/2024,31327,35858,85845,3345,1598,1335,,Sports Car,28-Dec-2023
14746,https://www.sgcarmart.com/used_cars/info.php?ID=1255589&DL=3730&utm_content=SLeligible,MINI,103000,12720,29-Feb-2012,120000,2011,890,Auto,45879,27/01/2024,29763,29763,56670,2952,1598,1190,,Sports Car,25-Jan-2024
14747,https://www.sgcarmart.com/used_cars/info.php?ID=1242779&DL=3647&utm_content=SLeligible,Toyota,121800,33270,08-Dec-2016,75500,2015,1792,Auto,45076,27/01/2024,43619,53067,46229,730,2493,2030,2,MPV,24-Jan-2024
14748,https://www.sgcarmart.com/used_cars/info.php?ID=1260750&DL=3464,Honda,83777,13310,27-Feb-2020,,2019,578,Auto,24238,27/01/2024,15533,5533,32999,2190,1317,1030,1,Hatchback,04-Jan-2024
14749,https://www.sgcarmart.com/used_cars/info.php?ID=1142092&DL=3137&utm_content=SLeligible,BMW,30800,15970,27-Jan-2006,204000,2005,2694,Auto,11534,27/01/2024,57698,63468,59798,399,2497,1570,4,Luxury Sedan,14-Dec-2023
14750,https://www.sgcarmart.com/used_cars/info.php?ID=1266157&DL=3283,BMW,140800,30240,15-Nov-2017,,2017,2384,Auto,52258,27/01/2024,42679,51751,49000,1373,2998,1490,2,Sports Car,23-Jan-2024
14751,https://www.sgcarmart.com/used_cars/info.php?ID=1238585&DL=3359&utm_content=SLeligible,Maserati,256000,37920,01-Apr-2019,32600,2018,2362,Auto,109840,27/01/2024,81812,119262,41000,1889,2979,1850,2,Luxury Sedan,15-Dec-2023
14752,https://www.sgcarmart.com/used_cars/info.php?ID=1153137&DL=1010&utm_content=SLeligible,Porsche,209800,23770,23-Nov-2012,110000,2012,2450,Auto,95029,27/01/2024,86307,86307,107652,3196,2706,1340,1,Sports Car,13-Dec-2023
14753,https://www.sgcarmart.com/used_cars/info.php?ID=1259182&DL=3079,Honda,102800,15630,22-Jan-2020,58293,2018,682,Auto,36491,27/01/2024,26021,18430,38889,1860,1496,1280,1,,25-Jan-2024
14754,https://www.sgcarmart.com/used_cars/info.php?ID=1223043&DL=2690&utm_content=SLeligible,Honda,114800,13780,20-Jan-2022,9125,2019,682,Auto,49221,27/01/2024,23228,9520,52709,2588,1496,1190,1,SUV,03-Jan-2024
14755,https://www.sgcarmart.com/used_cars/info.php?ID=1263762&DL=3175,Toyota,196888,19910,11-Aug-2023,30,2023,974,Auto,131405,27/01/2024,26258,13762,126889,3469,1797,1640,1,,18-Jan-2024
14756,https://www.sgcarmart.com/used_cars/info.php?ID=1266048&DL=1000&utm_content=SLeligible,Mercedes-Benz,143888,24990,23-May-2018,47113,2018,1202,Auto,66259,27/01/2024,55451,71812,37010,1555,1991,1605,1,Luxury Sedan,24-Jan-2024
14757,https://www.sgcarmart.com/used_cars/info.php?ID=1216783&DL=2029&utm_content=SLeligible,Toyota,189800,19320,05-Jul-2023,,2023,,Auto,110732,27/01/2024,27064,14890,105459,3442,1797,1630,1,,18-Dec-2023
14758,https://www.sgcarmart.com/used_cars/info.php?ID=1253863&DL=2870&utm_content=SLeligible,Toyota,132988,17880,08-Dec-2020,51200,2020,976,Auto,42147,27/01/2024,27507,20510,39500,2190,1798,1500,1,,25-Jan-2024
14759,https://www.sgcarmart.com/used_cars/info.php?ID=1249838&DL=4505&utm_content=SLeligible,Volkswagen,76288,14270,25-Sep-2009,,2009,930,Auto,14906,27/01/2024,25506,25506,27886,1949,1390,1286,6,Hatchback,21-Jan-2024
14760,https://www.sgcarmart.com/used_cars/info.php?ID=1256885&DL=2163,BMW,21800,,02-Apr-2014,69007,2013,742,Auto,14720,27/01/2024,31886,26641,78604,65,1598,1405,4,Luxury Sedan,12-Jan-2024
14761,https://www.sgcarmart.com/used_cars/info.php?ID=1265649&DL=4609,SEAT,62800,12990,25-Jul-2018,114000,2018,392,Auto,20921,27/01/2024,18899,8899,32699,1617,999,1210,2,SUV,23-Jan-2024
14762,https://www.sgcarmart.com/used_cars/info.php?ID=1258547&DL=1213,Subaru,65000,17240,31-May-2017,55388,2017,1208,Auto,27344,27/01/2024,14835,14835,53001,1218,1995,1591,1,SUV,19-Jan-2024
14763,https://www.sgcarmart.com/used_cars/info.php?ID=1266866&DL=4343&utm_content=SLeligible,Toyota,60800,11740,07-Oct-2009,,2009,1461,Auto,17097,27/01/2024,21698,21698,33018,1889,1797,1340,6,MPV,25-Jan-2024
14764,https://www.sgcarmart.com/used_cars/info.php?ID=1256758&DL=4231&utm_content=SLeligible,Volkswagen,59888,14690,24-May-2017,100000,2015,620,Auto,31392,27/01/2024,21562,22187,51106,1191,1390,1417,3,Mid-Sized Sedan,18-Dec-2023
14765,https://www.sgcarmart.com/used_cars/info.php?ID=1265570&DL=3863,BMW,79800,19060,28-Jun-2017,76000,2017,684,Auto,35330,27/01/2024,30276,29387,47501,1245,1499,1430,1,SUV,25-Jan-2024
14766,https://www.sgcarmart.com/used_cars/info.php?ID=1261539&DL=1281,Kia,42500,13720,26-Aug-2016,115000,2016,738,Auto,22292,27/01/2024,14236,14236,53334,919,1591,1295,1,Mid-Sized Sedan,26-Jan-2024
14767,https://www.sgcarmart.com/used_cars/info.php?ID=1261250&DL=3573&utm_content=SLeligible,Ferrari,578800,64720,04-Jan-2013,35000,2012,5201,Auto,96673,27/01/2024,315788,315788,108106,2957,4497,1515,5,Sports Car,05-Jan-2024
14768,https://www.sgcarmart.com/used_cars/info.php?ID=1004097&DL=3587&utm_content=SLeligible,Mercedes-Benz,215888,,N.A.,,,586,Auto,,27/01/2024,34493,,,,1332,,,SUV,23-Jan-2024
14769,https://www.sgcarmart.com/used_cars/info.php?ID=1237201&DL=1266&utm_content=SLeligible,Audi,89800,19840,31-Aug-2017,108998,2017,624,Auto,42442,27/01/2024,32224,37114,51000,1308,1395,1480,1,SUV,22-Jan-2024
14770,https://www.sgcarmart.com/used_cars/info.php?ID=1233808&DL=3163&utm_content=SLeligible,BMW,113800,18580,26-Dec-2018,70000,2018,684,Auto,46716,27/01/2024,37835,44969,31001,1468,1499,1415,2,SUV,20-Jan-2024
14771,https://www.sgcarmart.com/used_cars/info.php?ID=1197824&DL=1339&utm_content=SLeligible,Porsche,163800,42230,12-Nov-2015,49000,2015,3332,Auto,107374,27/01/2024,113482,176268,58190,640,3605,1770,2,Sports Car,19-Jan-2024
14772,https://www.sgcarmart.com/used_cars/info.php?ID=1265486&DL=4189&utm_content=SLeligible,Lexus,140990,19420,20-May-2011,,2010,,Auto,34353,27/01/2024,69634,41781,47316,2648,3456,2700,2,,21-Jan-2024
14773,https://www.sgcarmart.com/used_cars/info.php?ID=1192523&DL=1026&utm_content=SLeligible,Nissan,51800,14140,14-Oct-2016,92300,2016,1210,Auto,30500,27/01/2024,24910,26874,53001,976,1997,1470,1,Luxury Sedan,13-Jan-2024
14774,https://www.sgcarmart.com/used_cars/info.php?ID=1259805&DL=3305,Audi,119888,27720,27-Dec-2016,122800,2016,1194,Auto,61802,27/01/2024,58984,78172,51109,739,1984,2050,2,SUV,11-Jan-2024
14775,https://www.sgcarmart.com/used_cars/info.php?ID=1235762&DL=1194&utm_content=SLeligible,Toyota,69800,12540,20-Aug-2009,127815,2009,1461,Auto,22222,27/01/2024,21599,21599,39936,2008,1797,1340,3,MPV,20-Jan-2024
14776,https://www.sgcarmart.com/used_cars/info.php?ID=1227962&DL=4140&utm_content=SLeligible,Ssangyong,118800,16970,27-Mar-2020,32000,2019,2062,Auto,39808,27/01/2024,26007,28410,30012,2227,2157,2085,1,,11-Jan-2024
14777,https://www.sgcarmart.com/used_cars/info.php?ID=1226600&DL=3271&utm_content=SLeligible,Hyundai,63888,13530,14-May-2018,50000,2018,738,Auto,24604,27/01/2024,11515,11515,38510,1556,1591,1345,1,Mid-Sized Sedan,07-Jan-2024
14778,https://www.sgcarmart.com/used_cars/info.php?ID=1247545&DL=1339&utm_content=SLeligible,Honda,166800,17820,30-Dec-2022,7500,2021,778,Auto,95895,27/01/2024,27399,15359,108003,2952,1496,1350,1,,19-Jan-2024
14779,https://www.sgcarmart.com/used_cars/info.php?ID=1259465&DL=3214&utm_content=SLeligible,Honda,98800,21990,25-Jul-2008,271000,2008,1815,Manual,16574,27/01/2024,27692,27692,36888,1617,1998,1270,4,Sports Car,19-Jan-2024
14780,https://www.sgcarmart.com/used_cars/info.php?ID=1262701&DL=2303,Peugeot,125800,15320,30-Jun-2021,48800,2021,508,Auto,18065,27/01/2024,22919,24087,,2707,1199,1205,1,SUV,12-Jan-2024
14781,https://www.sgcarmart.com/used_cars/info.php?ID=1180104&DL=3973&utm_content=SLeligible,Porsche,350000,48120,06-May-2011,62100,2011,4729,Auto,36163,27/01/2024,149616,149616,49716,2653,3800,1620,4,Sports Car,06-Dec-2023
14782,https://www.sgcarmart.com/used_cars/info.php?ID=1266452&DL=4605,Lexus,210000,25840,25-Aug-2020,39000,2020,1210,Auto,84025,27/01/2024,60010,80018,36502,2378,1998,1965,2,SUV,24-Jan-2024
14783,https://www.sgcarmart.com/used_cars/info.php?ID=1255461&DL=4140&utm_content=SLeligible,Mitsubishi,60800,11560,21-Aug-2009,154000,2009,1101,Auto,13769,27/01/2024,13719,13719,26175,1918,1584,1162,4,Mid-Sized Sedan,17-Jan-2024
14784,https://www.sgcarmart.com/used_cars/info.php?ID=1243579&DL=1079&utm_content=SLeligible,Mercedes-Benz,44800,19700,02-Oct-2015,87000,2015,740,Auto,22476,27/01/2024,26023,23433,57089,609,1595,1425,2,Hatchback,30-Dec-2023
14785,https://www.sgcarmart.com/used_cars/info.php?ID=1265872&DL=4506&utm_content=SLeligible,Maserati,208888,20870,07-Aug-2014,94000,2014,2362,Auto,,27/01/2024,72852,103134,,0,2979,1850,3,Luxury Sedan,22-Jan-2024
14786,https://www.sgcarmart.com/used_cars/info.php?ID=1262304&DL=4405&utm_content=SLeligible,Subaru,105500,23380,22-Sep-2008,,2008,2625,Auto,16645,27/01/2024,31725,31725,36888,1644,2457,1505,5,Sports Car,18-Jan-2024
14787,https://www.sgcarmart.com/used_cars/info.php?ID=1266848&DL=1000&utm_content=SLeligible,Maserati,144800,18860,29-Nov-2011,64400,2011,5632,Auto,44636,27/01/2024,102744,102744,58124,2798,4244,1880,2,Sports Car,25-Jan-2024
14788,https://www.sgcarmart.com/used_cars/info.php?ID=1248899&DL=3003&utm_content=SLeligible,Audi,185000,40830,20-Jul-2017,109200,2017,1776,Auto,73371,27/01/2024,63375,86075,50110,1247,2480,1590,2,Sports Car,21-Jan-2024
14789,https://www.sgcarmart.com/used_cars/info.php?ID=1123416&DL=3987&utm_content=SLeligible,Mercedes-Benz,233800,26420,14-Jul-2021,47000,2021,1202,Auto,96756,27/01/2024,56213,73184,56100,2711,1991,1700,1,,26-Dec-2023
14790,https://www.sgcarmart.com/used_cars/info.php?ID=1241649&DL=3989&utm_content=SLeligible,Mercedes-Benz,45800,29180,27-May-2015,101000,2015,740,Auto,16713,27/01/2024,22896,14055,67601,464,1595,1395,4,Hatchback,12-Dec-2023
14791,https://www.sgcarmart.com/used_cars/info.php?ID=1234510&DL=2080&utm_content=SLeligible,Porsche,132800,18930,17-Mar-2011,125000,2011,4332,Auto,29948,27/01/2024,112347,112347,42683,2559,3605,1820,5,Sports Car,24-Jan-2024
14792,https://www.sgcarmart.com/used_cars/info.php?ID=1258719&DL=2356&utm_content=SLeligible,Toyota,145800,14460,30-Nov-2023,,2023,,Auto,95649,27/01/2024,21248,6748,92000,3287,1490,1360,1,,25-Jan-2024
14793,https://www.sgcarmart.com/used_cars/info.php?ID=1253582&DL=3403&utm_content=SLeligible,Mazda,57800,13690,27-Nov-2017,75000,2017,682,Auto,24867,27/01/2024,15665,10665,46791,1365,1496,1310,2,Mid-Sized Sedan,25-Jan-2024
14794,https://www.sgcarmart.com/used_cars/info.php?ID=1263963&DL=4356&utm_content=SLeligible,Kia,71888,10760,29-Oct-2010,143000,2010,1033,Auto,22136,27/01/2024,13438,13438,33140,2433,1591,1251,5,Mid-Sized Sedan,15-Jan-2024
14795,https://www.sgcarmart.com/used_cars/info.php?ID=1233403&DL=1001&utm_content=SLeligible,Mercedes-Benz,53800,18150,01-Jul-2016,107767,2016,740,Auto,22167,27/01/2024,23263,19569,43000,883,1595,1370,3,Hatchback,13-Jan-2024
14796,https://www.sgcarmart.com/used_cars/info.php?ID=1266083&DL=1000&utm_content=SLeligible,Fiat,82500,10630,22-Dec-2011,75000,2011,790,Auto,36090,27/01/2024,22228,22228,46482,2829,1368,930,3,Hatchback,23-Jan-2024
14797,https://www.sgcarmart.com/used_cars/info.php?ID=1250542&DL=4100&utm_content=SLeligible,Honda,63800,13970,17-Jan-2018,74000,2017,684,Auto,25943,27/01/2024,16565,16565,38200,1125,1498,1088,3,Hatchback,26-Jan-2024
14798,https://www.sgcarmart.com/used_cars/info.php?ID=1258848&DL=4192&utm_content=SLeligible,Maserati,168000,25470,08-Sep-2010,120000,2010,7042,Auto,21714,27/01/2024,123402,123402,32914,2404,4691,1980,1,Sports Car,27-Dec-2023
14799,https://www.sgcarmart.com/used_cars/info.php?ID=1232989&DL=3451&utm_content=SLeligible,Nissan,63888,16000,29-Mar-2017,89288,2017,1210,Auto,33216,27/01/2024,24596,26435,51000,1156,1997,1626,2,SUV,18-Jan-2024
14800,https://www.sgcarmart.com/used_cars/info.php?ID=1260046&DL=1094,Mazda,119800,14790,01-Nov-2021,58644,2021,682,Auto,44702,27/01/2024,23507,9910,48000,2829,1496,1397,1,,19-Jan-2024
14801,https://www.sgcarmart.com/used_cars/info.php?ID=1265279&DL=3597,Mercedes-Benz,231000,21970,13-Jul-2023,12330,2022,682,Auto,146328,27/01/2024,38726,46217,118002,3440,1496,1550,1,,19-Jan-2024
14802,https://www.sgcarmart.com/used_cars/info.php?ID=1265761&DL=3789&utm_content=SLeligible,Mercedes-Benz,89888,12380,18-Aug-2011,162000,2011,1266,Auto,34353,27/01/2024,52881,52881,47316,2648,1796,1650,4,Luxury Sedan,22-Jan-2024
14803,https://www.sgcarmart.com/used_cars/info.php?ID=1257684&DL=2175&utm_content=SLeligible,Citroen,99800,15770,26-Jul-2019,58000,2019,742,Auto,38413,27/01/2024,24501,26302,34000,1983,1598,1430,2,SUV,25-Jan-2024
14804,https://www.sgcarmart.com/used_cars/info.php?ID=1223540&DL=3464&utm_content=SLeligible,Honda,85777,13850,16-Jan-2020,,2019,578,Auto,25704,27/01/2024,16145,6145,35320,1864,1318,1052,1,Hatchback,27-Dec-2023
14805,https://www.sgcarmart.com/used_cars/info.php?ID=1248482&DL=4234&utm_content=SLeligible,BMW,103800,23150,28-Mar-2017,,2017,1210,Auto,56376,27/01/2024,49363,61109,52600,1155,1998,1540,1,Luxury Sedan,24-Jan-2024
14806,https://www.sgcarmart.com/used_cars/info.php?ID=1229993&DL=2140&utm_content=SLeligible,Hyundai,60800,15970,12-Apr-2017,105000,2017,1212,Auto,29431,27/01/2024,19237,19237,52807,1160,1999,1540,1,SUV,20-Jan-2024
14807,https://www.sgcarmart.com/used_cars/info.php?ID=1241905&DL=4016&utm_content=SLeligible,Honda,73800,11050,10-Dec-2010,155052,2010,1694,Auto,23335,27/01/2024,29335,29335,34935,2433,1997,1505,6,Luxury Sedan,11-Jan-2024
14808,https://www.sgcarmart.com/used_cars/info.php?ID=1261337&DL=2410,Porsche,325800,39790,28-Dec-2020,17000,2019,1200,Auto,109788,27/01/2024,71607,100893,49300,2220,1988,1365,1,Sports Car,06-Jan-2024
14809,https://www.sgcarmart.com/used_cars/info.php?ID=1253885&DL=3597&utm_content=SLeligible,Mercedes-Benz,146500,19350,09-Sep-2020,43437,2019,586,Auto,50754,27/01/2024,31987,36782,35001,2402,1332,1375,2,Hatchback,06-Dec-2023
14810,https://www.sgcarmart.com/used_cars/info.php?ID=1102939&DL=2783&utm_content=SLeligible,BMW,223777,30130,29-Jul-2019,38000,2019,2384,Auto,108753,27/01/2024,79922,115860,42002,2006,2998,1835,2,Luxury Sedan,07-Dec-2023
14811,https://www.sgcarmart.com/used_cars/info.php?ID=1265081&DL=2428,Kia,79500,13890,19-Jun-2019,62000,2019,392,Auto,26678,27/01/2024,19170,9170,36704,1947,998,1185,1,SUV,19-Jan-2024
14812,https://www.sgcarmart.com/used_cars/info.php?ID=1234819&DL=2291&utm_content=SLeligible,Skoda,232800,23930,31-Aug-2022,13989,2022,1194,Auto,132600,27/01/2024,44388,54144,107001,3133,1984,1826,1,SUV,16-Jan-2024
14813,https://www.sgcarmart.com/used_cars/info.php?ID=1263504&DL=1193,Honda,78800,16270,23-Apr-2018,78000,2018,742,Auto,29442,27/01/2024,19724,19724,36890,1526,1597,1249,1,Mid-Sized Sedan,22-Jan-2024
14814,https://www.sgcarmart.com/used_cars/info.php?ID=1261486&DL=2389,BMW,74800,22400,25-Apr-2016,89000,2016,1210,Auto,40620,27/01/2024,40857,49200,49501,798,1998,1495,3,Luxury Sedan,21-Jan-2024
14815,https://www.sgcarmart.com/used_cars/info.php?ID=1258851&DL=1000&utm_content=SLeligible,Mazda,58800,23440,18-Jan-2016,92825,2015,1786,Auto,25578,27/01/2024,23566,24993,60003,396,2488,1513,1,Luxury Sedan,18-Jan-2024
14816,https://www.sgcarmart.com/used_cars/info.php?ID=1239873&DL=3142&utm_content=SLeligible,BMW,275800,27560,23-Jun-2014,,2014,2362,Auto,,27/01/2024,83444,122200,,0,2979,1537,2,Sports Car,16-Dec-2023
14817,https://www.sgcarmart.com/used_cars/info.php?ID=1210397&DL=1000,BMW,51888,,13-Mar-2014,78000,2013,1210,Auto,29005,27/01/2024,49299,56019,80710,34,1997,1545,2,Sports Car,03-Dec-2023
14818,https://www.sgcarmart.com/used_cars/info.php?ID=1216595&DL=4499&utm_content=SLeligible,BMW,201313,20110,04-Oct-2013,95000,2013,2598,Auto,,27/01/2024,60656,81181,,0,2979,1525,2,Sports Car,28-Dec-2023
14819,https://www.sgcarmart.com/used_cars/info.php?ID=1257071&DL=4478&utm_content=SLeligible,Kia,73800,11190,29-Sep-2010,,2010,1033,Auto,21237,27/01/2024,10860,10860,32190,2404,1591,1251,3,Mid-Sized Sedan,19-Dec-2023
14820,https://www.sgcarmart.com/used_cars/info.php?ID=1163081&DL=3047&utm_content=SLeligible,Mercedes-Benz,90800,26490,30-Aug-2016,78792,2016,740,Auto,41168,27/01/2024,41007,44410,56089,942,1595,1475,1,Sports Car,07-Dec-2023
14821,https://www.sgcarmart.com/used_cars/info.php?ID=1212191&DL=4362,Honda,76000,14680,04-Nov-1992,,1992,,Manual,13217,27/01/2024,20462,30693,25525,1889,1595,,,Sports Car,22-Jan-2024
14822,https://www.sgcarmart.com/used_cars/info.php?ID=1244311&DL=3464&utm_content=SLeligible,Volkswagen,69900,11620,08-Mar-2010,,2009,868,Auto,19474,27/01/2024,25009,25009,32368,2194,1390,1285,3,Sports Car,04-Jan-2024
14823,https://www.sgcarmart.com/used_cars/info.php?ID=1258008&DL=2239&utm_content=SLeligible,BMW,243800,26940,17-May-2021,,2021,1210,Auto,108590,27/01/2024,67772,93990,52200,2654,1998,1785,2,,22-Dec-2023
14824,https://www.sgcarmart.com/used_cars/info.php?ID=1184494&DL=4337&utm_content=SLeligible,Mercedes-Benz,62800,13150,05-Nov-2008,188000,2008,1461,Auto,15339,27/01/2024,33165,33165,32121,1738,1796,1495,5,Sports Car,20-Dec-2023
14825,https://www.sgcarmart.com/used_cars/info.php?ID=1255172&DL=1213,Toyota,50000,17660,04-May-2016,75925,2016,976,Auto,22621,27/01/2024,19953,19953,47000,826,1798,1360,1,MPV,19-Jan-2024
14826,https://www.sgcarmart.com/used_cars/info.php?ID=1258128&DL=1039&utm_content=SLeligible,Mercedes-Benz,250800,24220,14-Dec-2022,12008,2022,1202,Auto,138617,27/01/2024,63481,71266,95856,2926,1991,1915,1,,19-Jan-2024
14827,https://www.sgcarmart.com/used_cars/info.php?ID=1223398&DL=4014,Porsche,99888,47160,26-Jan-2015,104888,2014,1194,Auto,60236,27/01/2024,74284,105712,74000,39,1984,1940,4,SUV,27-Dec-2023
14828,https://www.sgcarmart.com/used_cars/info.php?ID=1229974&DL=2578&utm_content=SLeligible,Mercedes-Benz,95800,17810,11-May-2010,105000,2009,4430,Auto,21147,27/01/2024,53780,53780,39563,1949,3498,1825,4,Sports Car,19-Jan-2024
